order_book_id,industry_code,market_tplus,symbol,special_type,exchange,status,type,de_listed_date,listed_date,sector_code_name,abbrev_symbol,sector_code,round_lot,trading_hours,board_type,industry_name,issue_price,trading_code,office_address,province,purchasedate
600123.XSHG,B06,1,兰花科创,Normal,XSHG,Active,CS,0000-00-00,1998-12-17,能源,LHKC,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,煤炭开采和洗选业,4.12,600123,山西省晋城市凤台东街2288号兰花科技大厦,山西省,
600125.XSHG,G53,1,铁龙物流,Normal,XSHG,Active,CS,0000-00-00,1998-05-11,工业,TLWL,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,铁路运输业,6.84,600125,大连市中山区新安街1号,辽宁省,
600126.XSHG,C31,1,杭钢股份,Normal,XSHG,Active,CS,0000-00-00,1998-03-11,原材料,HGGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,黑色金属冶炼和压延加工业,6.45,600126,杭州市拱墅区半山路178号,浙江省,
600127.XSHG,C13,1,金健米业,Normal,XSHG,Active,CS,0000-00-00,1998-05-06,必需消费品,JJMY,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,农副食品加工业,5.3,600127,常德市常德经济技术开发区德山办事处莲池居委会崇德路158号,湖南省,
600128.XSHG,F51,1,苏豪弘业,Normal,XSHG,Active,CS,0000-00-00,1997-09-01,非必须消费品,SHHY,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,6.77,600128,江苏省南京市中华路50号弘业大厦,江苏省,
600129.XSHG,C27,1,太极集团,Normal,XSHG,Active,CS,0000-00-00,1997-11-18,医疗保健,TJJT,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,7.0,600129,重庆市渝北区恒山东路18号,重庆市,
600130.XSHG,C39,1,波导股份,Normal,XSHG,Active,CS,0000-00-00,2000-07-06,信息技术,BDGF,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,16.0,600130,浙江省宁波市奉化区大成东路999号,浙江省,
600131.XSHG,I65,1,国网信通,Normal,XSHG,Active,CS,0000-00-00,1998-04-02,公用事业,GWXT,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,软件和信息技术服务业,5.25,600131,四川省成都市天府新区蜡梓路390号国网信通产业集团西南产业基地,四川省,
600132.XSHG,C15,1,重庆啤酒,Normal,XSHG,Active,CS,0000-00-00,1997-10-30,必需消费品,CQPJ,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,5.54,600132,广东省广州市天河区金穗路62号侨鑫国际金融中心13层,重庆市,
600133.XSHG,E48,1,东湖高新,Normal,XSHG,Active,CS,0000-00-00,1998-02-12,工业,DHGX,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,4.5,600133,湖北省武汉市东湖新技术开发区花城大道9号武汉软件新城1.1期A8栋(原A3栋)1层、4层、5层,湖北省,
600135.XSHG,C26,1,乐凯胶片,Normal,XSHG,Active,CS,0000-00-00,1998-01-22,原材料,LKJP,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,6.42,600135,河北省保定市乐凯南大街6号,河北省,
600136.XSHG,R86,1,ST明诚,ST,XSHG,Active,CS,0000-00-00,1998-03-03,电信服务,STMC,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",MainBoard,广播、电视、电影和影视录音制作业,5.29,600136,武汉市武昌区中南路99号保利大厦A座37楼,湖北省,
600137.XSHG,C18,1,浪莎股份,Normal,XSHG,Active,CS,0000-00-00,1998-04-16,非必须消费品,LSGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,纺织服装、服饰业,1.0,600137,四川省宜宾市外南街63号,四川省,
600138.XSHG,L72,1,中青旅,Normal,XSHG,Active,CS,0000-00-00,1997-12-03,非必须消费品,ZQL,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,商务服务业,6.57,600138,北京市东城区东直门南大街5号中青旅大厦,北京市,
600139.XSHG,Unknown,1,*ST西源,StarST,XSHG,Delisted,CS,2023-03-27,1998-02-25,未知,*STXY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,2.0,600139,内蒙古自治区包头市青山区少先路2号包头市商会大厦1-2503,内蒙古自治区,
600141.XSHG,C26,1,兴发集团,Normal,XSHG,Active,CS,0000-00-00,1999-06-16,原材料,XFJT,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,4.7,600141,湖北省宜昌市伍家岗区沿江大道188-9号兴发大厦,湖北省,
600143.XSHG,C29,1,金发科技,Normal,XSHG,Active,CS,0000-00-00,2004-06-23,原材料,JFKJ,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,橡胶和塑料制品业,10.93,600143,广州市高新技术产业开发区科学城科丰路33号,广东省,
600145.XSHG,Unknown,1,退市新亿,Other,XSHG,Delisted,CS,2022-04-28,1999-09-23,未知,TSXY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,4.0,600145,新疆维吾尔自治区塔城地区塔城市巴克图路六和广场辽塔赣商大厦,新疆维吾尔自治区,
600146.XSHG,Unknown,1,退市环球,Other,XSHG,Delisted,CS,2022-06-30,1999-07-07,未知,TSHQ,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,3.95,600146,宁夏银川市经济技术开发区经天东路南侧8号,上海市,
600148.XSHG,C36,1,长春一东,Normal,XSHG,Active,CS,0000-00-00,1998-05-20,非必须消费品,CCYD,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,4.77,600148,长春市高新区超然街2555号,吉林省,
600149.XSHG,D44,1,廊坊发展,Normal,XSHG,Active,CS,0000-00-00,1999-10-14,工业,LFFZ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,5.48,600149,河北省廊坊市广阳区永丰道3号廊坊发展大厦B座22层,河北省,
600150.XSHG,C37,1,中国船舶,Normal,XSHG,Active,CS,0000-00-00,1998-05-20,工业,ZGCB,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,铁路、船舶、航空航天和其他运输设备制造业,3.83,600150,中国(上海)自由贸易试验区浦东大道1号,上海市,
600151.XSHG,C39,1,航天机电,Normal,XSHG,Active,CS,0000-00-00,1998-06-05,信息技术,HTJD,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,5.76,600151,上海市元江路3883号上海航天创新创业中心1号楼,上海市,
600152.XSHG,C38,1,维科技术,Normal,XSHG,Active,CS,0000-00-00,1998-06-09,非必须消费品,WKJS,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,4.5,600152,宁波市柳汀街225号20楼,浙江省,
600153.XSHG,F51,1,建发股份,Normal,XSHG,Active,CS,0000-00-00,1998-06-16,工业,JFGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,6.01,600153,福建省厦门市思明区环岛东路1699号建发国际大厦29层,福建省,
600155.XSHG,J67,1,华创云信,Normal,XSHG,Active,CS,0000-00-00,1998-09-18,金融,HCYX,Financials,100.0,"09:31-11:30,13:01-15:00",MainBoard,资本市场服务,5.0,600155,北京市西城区锦什坊街26号楼5层,北京市,
600156.XSHG,C17,1,华升股份,Normal,XSHG,Active,CS,0000-00-00,1998-05-27,非必须消费品,HSGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,纺织业,5.27,600156,湖南省长沙市芙蓉中路三段420号华升大厦,湖南省,
600157.XSHG,D44,1,永泰能源,Normal,XSHG,Active,CS,0000-00-00,1998-05-13,公用事业,YTNY,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,200.0,600157,山西省太原市小店区亲贤北街9号双喜广场20、26、27楼,山西省,
600158.XSHG,R88,1,中体产业,Normal,XSHG,Active,CS,0000-00-00,1998-03-27,非必须消费品,ZTCY,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,体育,5.8,600158,北京市朝阳区朝外大街225号,天津市,
600159.XSHG,K70,1,大龙地产,Normal,XSHG,Active,CS,0000-00-00,1998-05-26,房地产,DLDC,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,7.42,600159,北京市顺义区府前东街甲2号,北京市,
600160.XSHG,C26,1,巨化股份,Normal,XSHG,Active,CS,0000-00-00,1998-06-26,原材料,JHGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,5.75,600160,浙江省衢州市柯城区,浙江省,
600161.XSHG,C27,1,天坛生物,Normal,XSHG,Active,CS,0000-00-00,1998-06-16,医疗保健,TTSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,4.07,600161,北京市朝阳区双桥路乙2号院,北京市,
600162.XSHG,K70,1,香江控股,Normal,XSHG,Active,CS,0000-00-00,1998-06-09,房地产,XJKG,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,4.0,600162,广州市番禺区番禺大道锦绣香江花园会所香江控股办公楼,广东省,
600163.XSHG,D44,1,中闽能源,Normal,XSHG,Active,CS,0000-00-00,1998-06-02,公用事业,ZMNY,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,4.73,600163,福建省福州市鼓楼区五四路国际大厦二十二层A、B、C座,福建省,
600165.XSHG,C26,1,*ST宁科,StarST,XSHG,Active,CS,0000-00-00,1998-05-29,原材料,*STNK,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,5.0,600165,宁夏石嘴山市惠农区河滨街中央大道与恒力大道交叉路口西北侧(原石嘴山市第二十三小学),宁夏回族自治区,
600166.XSHG,C36,1,福田汽车,Normal,XSHG,Active,CS,0000-00-00,1998-06-02,非必须消费品,FTQC,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,6.46,600166,北京市昌平区沙河镇沙阳路老牛湾村北,北京市,
600167.XSHG,D44,1,联美控股,Normal,XSHG,Active,CS,0000-00-00,1999-01-28,公用事业,LMKG,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,5.26,600167,沈阳市浑南新区远航中路1号,辽宁省,
600168.XSHG,D46,1,武汉控股,Normal,XSHG,Active,CS,0000-00-00,1998-04-27,公用事业,WHKG,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,水的生产和供应业,6.91,600168,武汉市武昌区中北路263号武汉控股大厦,湖北省,
600169.XSHG,C35,1,太原重工,Normal,XSHG,Active,CS,0000-00-00,1998-09-04,工业,TYZG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,4.13,600169,山西省太原市清徐县北格西路229号太重智能高端装备产业园区,山西省,
600170.XSHG,E48,1,上海建工,Normal,XSHG,Active,CS,0000-00-00,1998-06-23,工业,SHJG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,6.67,600170,上海市虹口区东大名路666号,上海市,
600171.XSHG,C39,1,上海贝岭,Normal,XSHG,Active,CS,0000-00-00,1998-09-24,信息技术,SHBL,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,6.53,600171,上海市宜山路810号,上海市,
600172.XSHG,C30,1,黄河旋风,Normal,XSHG,Active,CS,0000-00-00,1998-11-26,原材料,HHXF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,6.4,600172,河南省长葛市人民路200号,河南省,
600173.XSHG,K70,1,卧龙地产,Normal,XSHG,Active,CS,0000-00-00,1999-04-15,房地产,WLDC,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,4.42,600173,浙江省绍兴市上虞区曹娥街道复兴西路555号,浙江省,
600175.XSHG,Unknown,1,退市美都,Other,XSHG,Delisted,CS,2020-08-14,1999-04-08,未知,TSMD,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,13.2,600175,浙江省湖州市德清县德清大道299号美都中心,浙江省,
600176.XSHG,C30,1,中国巨石,Normal,XSHG,Active,CS,0000-00-00,1999-04-22,原材料,ZGJS,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,非金属矿物制品业,3.05,600176,浙江省桐乡市梧桐街道凤凰湖大道318号,浙江省,
600177.XSHG,C18,1,雅戈尔,Normal,XSHG,Active,CS,0000-00-00,1998-11-19,房地产,YGE,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,纺织服装、服饰业,10.92,600177,浙江省宁波市海曙区鄞县大道西段2号,浙江省,
600178.XSHG,C36,1,东安动力,Normal,XSHG,Active,CS,0000-00-00,1998-10-14,非必须消费品,DADL,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,7.0,600178,哈尔滨市开发区哈平路集中区征仪南路6号,黑龙江省,
600179.XSHG,G58,1,安通控股,Normal,XSHG,Active,CS,0000-00-00,1998-11-04,工业,ATKG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,装卸搬运和运输代理业,3.91,600179,福建省泉州市丰泽区东海街道通港西街156号安通控股大厦,黑龙江省,
600180.XSHG,F51,1,瑞茂通,Normal,XSHG,Active,CS,0000-00-00,1998-07-03,工业,RMT,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,5.2,600180,北京市西城区宣武门外大街10号庄胜广场中央办公楼南翼11层,山东省,
600181.XSHG,Unknown,1,S*ST云大,StarST,XSHG,Delisted,CS,2007-06-01,1998-09-28,未知,S*STYD,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,6.39,600181,昆明市国家高新技术产业开发区科医路59号,云南省,
600182.XSHG,C29,1,S佳通,Normal,XSHG,Active,CS,0000-00-00,1999-05-07,非必须消费品,SJT,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,橡胶和塑料制品业,3.36,600182,上海市长宁区临虹路280-2号,黑龙江省,
600183.XSHG,C39,1,生益科技,Normal,XSHG,Active,CS,0000-00-00,1998-10-28,信息技术,SYKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,4.18,600183,广东省东莞市松山湖园区工业西路5号,广东省,
600184.XSHG,C35,1,光电股份,Normal,XSHG,Active,CS,0000-00-00,2003-11-06,工业,GDGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,6.14,600184,陕西省西安市长乐中路35号,湖北省,
600185.XSHG,K70,1,格力地产,Normal,XSHG,Active,CS,0000-00-00,1999-06-11,房地产,GLDC,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,4.68,600185,广东省珠海市石花西路213号,广东省,
600186.XSHG,C14,1,莲花控股,Normal,XSHG,Active,CS,0000-00-00,1998-08-25,必需消费品,LHKG,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,食品制造业,7.01,600186,河南省项城市颍河路18号,河南省,
600187.XSHG,D46,1,国中水务,Normal,XSHG,Active,CS,0000-00-00,1998-11-11,公用事业,GZSW,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,水的生产和供应业,4.57,600187,上海市闵行区联航路1188号1幢西楼2层,黑龙江省,
600188.XSHG,B06,1,兖矿能源,Normal,XSHG,Active,CS,0000-00-00,1998-07-01,能源,YKNY,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,煤炭开采和洗选业,3.37,600188,山东省济宁市邹城市凫山南路949号,山东省,
600189.XSHG,C15,1,泉阳泉,Normal,XSHG,Active,CS,0000-00-00,1998-10-07,原材料,QYQ,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,5.35,600189,长春市朝阳区延安大街1399号,吉林省,
600190.XSHG,G55,1,ST锦港,Other,XSHG,Active,CS,0000-00-00,1999-06-09,工业,STJG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,水上运输业,4.05,600190,辽宁省锦州经济技术开发区锦港大街一段1号,辽宁省,
600191.XSHG,C13,1,华资实业,Normal,XSHG,Active,CS,0000-00-00,1998-12-10,必需消费品,HZSY,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,农副食品加工业,4.3,600191,内蒙古自治区包头市东河区铝业大道40号,内蒙古自治区,
600192.XSHG,C38,1,长城电工,Normal,XSHG,Active,CS,0000-00-00,1998-12-24,工业,CCDG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,5.43,600192,甘肃省兰州市七里河区瓜州路4800号13F,甘肃省,
600193.XSHG,E50,1,创兴资源,Normal,XSHG,Active,CS,0000-00-00,1999-05-27,工业,CXZY,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,建筑装饰和其他建筑业,6.38,600193,浙江省杭州市上城区九和路325号物产天地中心2幢,上海市,
600195.XSHG,C27,1,中牧股份,Normal,XSHG,Active,CS,0000-00-00,1999-01-07,医疗保健,ZMGF,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.28,600195,北京市丰台区南四环西路188号8区16-19号楼,北京市,
600196.XSHG,C27,1,复星医药,Normal,XSHG,Active,CS,0000-00-00,1998-08-07,医疗保健,FXYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,7.15,600196,上海市宜山路1289号A楼,上海市,
600197.XSHG,C15,1,伊力特,Normal,XSHG,Active,CS,0000-00-00,1999-09-16,必需消费品,YLT,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,6.26,600197,新疆可克达拉市天山北路619号,新疆维吾尔自治区,
600198.XSHG,C39,1,大唐电信,Normal,XSHG,Active,CS,0000-00-00,1998-10-21,信息技术,DTDX,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,5.98,600198,北京市海淀区永嘉北路6号,北京市,
600199.XSHG,C15,1,金种子酒,Normal,XSHG,Active,CS,0000-00-00,1998-08-12,必需消费品,JZZJ,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,5.7,600199,安徽省阜阳市清河东路523号金种子研发大楼,安徽省,
600200.XSHG,C27,1,江苏吴中,Normal,XSHG,Active,CS,0000-00-00,1999-04-01,工业,JSWZ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,7.75,600200,苏州市吴中区东方大道988号,江苏省,
600201.XSHG,C27,1,生物股份,Normal,XSHG,Active,CS,0000-00-00,1999-01-15,医疗保健,SWGF,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.83,600201,内蒙古自治区呼和浩特市经济技术开发区沙尔沁工业园区金宇大街1号,内蒙古自治区,
600202.XSHG,C38,1,哈空调,Normal,XSHG,Active,CS,0000-00-00,1999-06-03,工业,HKT,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,6.08,600202,哈尔滨市高新技术开发区迎宾路集中区滇池街7号,黑龙江省,
600203.XSHG,C39,1,福日电子,Normal,XSHG,Active,CS,0000-00-00,1999-05-14,工业,FRDZ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,3.81,600203,福州市鼓楼区五一北路153号正祥商务中心2号楼12、13层,福建省,
600205.XSHG,Unknown,1,S山东铝,Normal,XSHG,Delisted,CS,2007-04-30,1999-06-30,未知,SSDL,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,3.49,600205,山东省淄博市张店区五公里路一号,山东省,
600206.XSHG,C32,1,有研新材,Normal,XSHG,Active,CS,0000-00-00,1999-03-19,原材料,YYXC,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属冶炼和压延加工业,8.54,600206,北京市西城区新街口外大街2号D座有研科技创新中心18层1801,北京市,
600207.XSHG,D45,1,安彩高科,Normal,XSHG,Active,CS,0000-00-00,1999-07-14,非必须消费品,ACGK,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,燃气生产和供应业,7.2,600207,河南省安阳市中州路南段,河南省,
600208.XSHG,K70,1,衢州发展,Normal,XSHG,Active,CS,0000-00-00,1999-06-23,房地产,QZFZ,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,5.0,600208,浙江省杭州市余杭区创景路500号衢州发展大厦,浙江省,
600209.XSHG,Unknown,1,退市罗顿,Other,XSHG,Delisted,CS,2022-06-22,1999-03-25,未知,TSLD,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,6.39,600209,海南省海口市人民大道68号,海南省,
600210.XSHG,C29,1,紫江企业,Normal,XSHG,Active,CS,0000-00-00,1999-08-24,原材料,ZJQY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,橡胶和塑料制品业,7.84,600210,上海市虹桥路2272号上海虹桥商务大厦7楼C座,上海市,
600211.XSHG,C27,1,西藏药业,Normal,XSHG,Active,CS,0000-00-00,1999-07-21,医疗保健,XZYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.0,600211,西藏拉萨经济技术开发区A区广州路3号;四川省成都市锦江区三色路427号,西藏自治区,
600212.XSHG,S90,1,绿能慧充,Normal,XSHG,Active,CS,0000-00-00,1999-08-17,公用事业,LNHC,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,综合,6.0,600212,山东省临沂市罗庄区江泉工业园三江路6号,山东省,
600213.XSHG,Unknown,1,*ST亚星,StarST,XSHG,Delisted,CS,2024-10-17,1999-08-31,未知,*STYX,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,6.38,600213,扬州市邗江汽车产业园潍柴大道2号,江苏省,
600215.XSHG,K70,1,派斯林,Normal,XSHG,Active,CS,0000-00-00,1999-09-09,房地产,PSL,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,9.5,600215,长春市经济开发区南沙大街2888号,吉林省,
600216.XSHG,C27,1,浙江医药,Normal,XSHG,Active,CS,0000-00-00,1999-10-21,医疗保健,ZJYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,5.16,600216,浙江绍兴滨海新城致远中大道168号,浙江省,
600217.XSHG,C42,1,中再资环,Normal,XSHG,Active,CS,0000-00-00,1999-12-16,工业,ZZZH,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,废弃资源综合利用业,5.9,600217,北京市西城区宣武门外大街甲1号环球财讯中心B座8层,陕西省,
600218.XSHG,C34,1,全柴动力,Normal,XSHG,Active,CS,0000-00-00,1998-12-03,工业,QCDL,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,通用设备制造业,5.68,600218,安徽省全椒县襄河镇吴敬梓路788号,安徽省,
600219.XSHG,C32,1,南山铝业,Normal,XSHG,Active,CS,0000-00-00,1999-12-23,原材料,NSLY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属冶炼和压延加工业,9.4,600219,山东省龙口市东江镇南山村,山东省,
600220.XSHG,Unknown,1,ST阳光,ST,XSHG,Delisted,CS,2024-07-10,1999-09-27,未知,STYG,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,11.98,600220,江苏省江阴市新桥镇马嘶桥,江苏省,
600221.XSHG,G56,1,海航控股,Normal,XSHG,Active,CS,0000-00-00,1999-11-25,工业,HHKG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,航空运输业,4.6,600221,海南省海口市国兴大道7号海航大厦;海南省海口市美兰区美兰机场路9号海南航空海口美兰基地,海南省,
600222.XSHG,C27,1,太龙药业,Normal,XSHG,Active,CS,0000-00-00,1999-11-05,医疗保健,TLYY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.52,600222,河南省郑州市高新技术产业开发区金梭路8号,河南省,
600223.XSHG,K70,1,福瑞达,Normal,XSHG,Active,CS,0000-00-00,2000-01-13,房地产,FRD,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,6.8,600223,山东省济南市高新区新泺大街888号,山东省,
600225.XSHG,K70,1,*ST卓朗,StarST,XSHG,Active,CS,0000-00-00,2000-01-27,房地产,*STZL,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,5.3,600225,天津市红桥区湘潭道1号,天津市,
600226.XSHG,I64,1,亨通股份,Normal,XSHG,Active,CS,0000-00-00,1999-11-16,原材料,HTGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,互联网和相关服务,8.96,600226,浙江省湖州市德清县玉屏路地理信息小镇C15幢,浙江省,
600227.XSHG,C27,1,赤天化,Normal,XSHG,Active,CS,0000-00-00,2000-02-21,原材料,CTH,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,7.2,600227,贵州省贵阳市观山湖区阳关大道28号赤天化大厦,贵州省,
600228.XSHG,I64,1,返利科技,Normal,XSHG,Active,CS,0000-00-00,1999-01-19,原材料,FLKJ,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,互联网和相关服务,4.48,600228,上海市徐汇区龙漕路200弄乙字一号,江西省,
600229.XSHG,R85,1,城市传媒,Normal,XSHG,Active,CS,0000-00-00,2000-03-09,电信服务,CSCM,TelecommunicationServices,100.0,"09:31-11:30,13:01-15:00",MainBoard,新闻和出版业,3.78,600229,青岛市崂山区海尔路182号,山东省,
600230.XSHG,C26,1,沧州大化,Normal,XSHG,Active,CS,0000-00-00,2000-04-06,原材料,CZDH,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,4.42,600230,沧州市运河区永济东路20号,河北省,
600231.XSHG,C31,1,凌钢股份,Normal,XSHG,Active,CS,0000-00-00,2000-05-11,原材料,LGGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,黑色金属冶炼和压延加工业,5.58,600231,辽宁省凌源市钢铁路3号,辽宁省,
600232.XSHG,C17,1,金鹰股份,Normal,XSHG,Active,CS,0000-00-00,2000-06-02,非必须消费品,JYGF,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,纺织业,5.28,600232,浙江省舟山市定海区小沙街道,浙江省,
600233.XSHG,G60,1,圆通速递,Normal,XSHG,Active,CS,0000-00-00,2000-06-08,工业,YTSD,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,邮政业,8.0,600233,上海市青浦区华新镇新协路28号,辽宁省,
600234.XSHG,C39,1,*ST科新,StarST,XSHG,Active,CS,0000-00-00,2000-06-15,房地产,*STKX,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,5.59,600234,深圳市南山区深圳湾科技生态园12栋A座15层01-04号,山西省,
600235.XSHG,C22,1,民丰特纸,Normal,XSHG,Active,CS,0000-00-00,2000-06-15,原材料,MFTZ,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,造纸和纸制品业,6.42,600235,浙江省嘉兴市甪里街70号,浙江省,
600236.XSHG,D44,1,桂冠电力,Normal,XSHG,Active,CS,0000-00-00,2000-03-23,公用事业,GGDL,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,6.41,600236,南宁市青秀区民族大道126号,广西壮族自治区,
